Pedido_ID,Zona,Hora_disponibilidad,Acción,Vehículo_asignado,Acción_antes
1866,Centro,2025-07-02 15:05:00,Entrega,VAN-403,Cargar vehículo
1867,Centro,2025-07-02 15:06:00,Confirmación,VAN-290,Cargar vehículo
1868,Sur,2025-07-02 15:07:00,Ruta principal,VAN-209,Recoger pedido
1869,Oeste,2025-07-02 15:08:00,Recoger pedido,VAN-627,Ruta principal
1870,Centro,2025-07-02 15:09:00,Entrega,VAN-872,Entrega
1871,Norte,2025-07-02 15:10:00,Entrega,VAN-746,Entrega
1872,Oeste,2025-07-02 15:11:00,Cargar vehículo,VAN-224,Recoger pedido
1873,Oeste,2025-07-02 15:12:00,Ruta principal,VAN-833,Confirmación
1874,Este,2025-07-02 15:13:00,Confirmación,VAN-475,Entrega
1875,Centro,2025-07-02 15:14:00,Cargar vehículo,VAN-764,Entrega
1876,Centro,2025-07-02 15:15:00,Cargar vehículo,VAN-375,Entrega
1877,Norte,2025-07-02 15:16:00,Recoger pedido,VAN-926,Recoger pedido
1878,Este,2025-07-02 15:17:00,Entrega,VAN-629,Recoger pedido
1879,Oeste,2025-07-02 15:18:00,Cargar vehículo,VAN-321,Recoger pedido
1880,Sur,2025-07-02 15:19:00,Recoger pedido,VAN-563,Recoger pedido
1881,Centro,2025-07-02 15:20:00,Entrega,VAN-130,Ruta principal
1882,Sur,2025-07-02 15:21:00,Entrega,VAN-168,Confirmación
1883,Este,2025-07-02 15:22:00,Confirmación,VAN-614,Recoger pedido
1884,Este,2025-07-02 15:23:00,Entrega,VAN-803,Ruta principal
1885,Norte,2025-07-02 15:24:00,Entrega,VAN-209,Recoger pedido
1886,Norte,2025-07-02 15:25:00,Ruta principal,VAN-228,Ruta principal
1887,Sur,2025-07-02 15:26:00,Confirmación,VAN-379,Recoger pedido
1888,Sur,2025-07-02 15:27:00,Recoger pedido,VAN-580,Entrega
1889,Norte,2025-07-02 15:28:00,Recoger pedido,VAN-798,Recoger pedido
1890,Sur,2025-07-02 15:29:00,Recoger pedido,VAN-978,Ruta principal
1891,Centro,2025-07-02 15:30:00,Ruta principal,VAN-431,Ruta principal
1892,Norte,2025-07-02 15:31:00,Entrega,VAN-724,Confirmación
1893,Sur,2025-07-02 15:32:00,Recoger pedido,VAN-770,Entrega
1894,Sur,2025-07-02 15:33:00,Ruta principal,VAN-424,Ruta principal
1895,Oeste,2025-07-02 15:34:00,Entrega,VAN-203,Ruta principal
1896,Norte,2025-07-02 15:35:00,Confirmación,VAN-248,Confirmación
1897,Norte,2025-07-02 15:36:00,Cargar vehículo,VAN-350,Entrega
1898,Este,2025-07-02 15:37:00,Confirmación,VAN-504,Ruta principal
1899,Oeste,2025-07-02 15:38:00,Recoger pedido,VAN-350,Recoger pedido
1900,Este,2025-07-02 15:39:00,Recoger pedido,VAN-255,Ruta principal
1901,Norte,2025-07-02 15:40:00,Recoger pedido,VAN-507,Recoger pedido
1902,Norte,2025-07-02 15:41:00,Ruta principal,VAN-907,Ruta principal
1903,Este,2025-07-02 15:42:00,Confirmación,VAN-945,Ruta principal
1904,Sur,2025-07-02 15:43:00,Confirmación,VAN-314,Confirmación
1905,Oeste,2025-07-02 15:44:00,Cargar vehículo,VAN-430,Ruta principal
1906,Este,2025-07-02 15:45:00,Ruta principal,VAN-389,Entrega
1907,Norte,2025-07-02 15:46:00,Recoger pedido,VAN-603,Ruta principal
1908,Norte,2025-07-02 15:47:00,Entrega,VAN-881,Confirmación
1909,Oeste,2025-07-02 15:48:00,Entrega,VAN-578,Confirmación
1910,Sur,2025-07-02 15:49:00,Entrega,VAN-496,Ruta principal
1911,Este,2025-07-02 15:50:00,Cargar vehículo,VAN-135,Ruta principal
1912,Sur,2025-07-02 15:51:00,Cargar vehículo,VAN-867,Confirmación
1913,Este,2025-07-02 15:52:00,Confirmación,VAN-934,Cargar vehículo
1914,Norte,2025-07-02 15:53:00,Cargar vehículo,VAN-646,Cargar vehículo
1915,Oeste,2025-07-02 15:54:00,Confirmación,VAN-276,Cargar vehículo
1916,Sur,2025-07-02 15:55:00,Confirmación,VAN-557,Entrega
1917,Norte,2025-07-02 15:56:00,Recoger pedido,VAN-175,Ruta principal
1918,Sur,2025-07-02 15:57:00,Confirmación,VAN-683,Ruta principal
1919,Este,2025-07-02 15:58:00,Confirmación,VAN-499,Recoger pedido
1920,Norte,2025-07-02 15:59:00,Confirmación,VAN-720,Confirmación
1921,Oeste,2025-07-02 16:00:00,Entrega,VAN-543,Entrega
1922,Norte,2025-07-02 16:01:00,Confirmación,VAN-348,Cargar vehículo
1923,Sur,2025-07-02 16:02:00,Entrega,VAN-755,Entrega
1924,Oeste,2025-07-02 16:03:00,Cargar vehículo,VAN-461,Cargar vehículo
1925,Oeste,2025-07-02 16:04:00,Recoger pedido,VAN-214,Entrega
1926,Oeste,2025-07-02 16:05:00,Ruta principal,VAN-935,Cargar vehículo
1927,Sur,2025-07-02 16:06:00,Recoger pedido,VAN-643,Entrega
1928,Centro,2025-07-02 16:07:00,Ruta principal,VAN-629,Recoger pedido
1929,Norte,2025-07-02 16:08:00,Confirmación,VAN-169,Cargar vehículo
1930,Centro,2025-07-02 16:09:00,Confirmación,VAN-723,Cargar vehículo
1931,Centro,2025-07-02 16:10:00,Recoger pedido,VAN-208,Confirmación
1932,Sur,2025-07-02 16:11:00,Recoger pedido,VAN-777,Confirmación
1933,Oeste,2025-07-02 16:12:00,Recoger pedido,VAN-548,Entrega
1934,Norte,2025-07-02 16:13:00,Entrega,VAN-807,Confirmación
1935,Sur,2025-07-02 16:14:00,Cargar vehículo,VAN-324,Recoger pedido
1936,Este,2025-07-02 16:15:00,Confirmación,VAN-221,Entrega
1937,Oeste,2025-07-02 16:16:00,Recoger pedido,VAN-889,Ruta principal
1938,Este,2025-07-02 16:17:00,Entrega,VAN-953,Ruta principal
1939,Sur,2025-07-02 16:18:00,Recoger pedido,VAN-172,Ruta principal
1940,Centro,2025-07-02 16:19:00,Ruta principal,VAN-116,Cargar vehículo
1941,Norte,2025-07-02 16:20:00,Confirmación,VAN-218,Recoger pedido
1942,Oeste,2025-07-02 16:21:00,Confirmación,VAN-746,Recoger pedido
1943,Este,2025-07-02 16:22:00,Ruta principal,VAN-370,Ruta principal
1944,Sur,2025-07-02 16:23:00,Recoger pedido,VAN-783,Entrega
1945,Oeste,2025-07-02 16:24:00,Ruta principal,VAN-936,Confirmación
1946,Sur,2025-07-02 16:25:00,Ruta principal,VAN-497,Ruta principal
1947,Centro,2025-07-02 16:26:00,Recoger pedido,VAN-108,Recoger pedido
1948,Norte,2025-07-02 16:27:00,Recoger pedido,VAN-466,Ruta principal
1949,Oeste,2025-07-02 16:28:00,Confirmación,VAN-987,Cargar vehículo
1950,Norte,2025-07-02 16:29:00,Ruta principal,VAN-353,Confirmación
1951,Sur,2025-07-02 16:30:00,Cargar vehículo,VAN-618,Ruta principal
1952,Este,2025-07-02 16:31:00,Entrega,VAN-818,Cargar vehículo
1953,Este,2025-07-02 16:32:00,Recoger pedido,VAN-721,Ruta principal
1954,Oeste,2025-07-02 16:33:00,Ruta principal,VAN-359,Ruta principal
1955,Centro,2025-07-02 16:34:00,Confirmación,VAN-772,Ruta principal
1956,Oeste,2025-07-02 16:35:00,Cargar vehículo,VAN-915,Entrega
1957,Norte,2025-07-02 16:36:00,Recoger pedido,VAN-301,Cargar vehículo
1958,Centro,2025-07-02 16:37:00,Ruta principal,VAN-876,Ruta principal
1959,Oeste,2025-07-02 16:38:00,Ruta principal,VAN-827,Confirmación
1960,Norte,2025-07-02 16:39:00,Cargar vehículo,VAN-346,Confirmación
1961,Oeste,2025-07-02 16:40:00,Recoger pedido,VAN-723,Cargar vehículo
1962,Este,2025-07-02 16:41:00,Entrega,VAN-674,Confirmación
1963,Centro,2025-07-02 16:42:00,Entrega,VAN-451,Cargar vehículo
1964,Este,2025-07-02 16:43:00,Entrega,VAN-477,Entrega
1965,Sur,2025-07-02 16:44:00,Cargar vehículo,VAN-976,Entrega
1966,Este,2025-07-02 16:45:00,Confirmación,VAN-314,Confirmación
1967,Este,2025-07-02 16:46:00,Cargar vehículo,VAN-337,Recoger pedido
1968,Sur,2025-07-02 16:47:00,Confirmación,VAN-832,Entrega
1969,Oeste,2025-07-02 16:48:00,Ruta principal,VAN-551,Confirmación
1970,Este,2025-07-02 16:49:00,Recoger pedido,VAN-789,Entrega
1971,Este,2025-07-02 16:50:00,Ruta principal,VAN-506,Ruta principal
1972,Sur,2025-07-02 16:51:00,Confirmación,VAN-890,Confirmación
1973,Norte,2025-07-02 16:52:00,Recoger pedido,VAN-279,Cargar vehículo
1974,Este,2025-07-02 16:53:00,Confirmación,VAN-809,Recoger pedido
1975,Sur,2025-07-02 16:54:00,Ruta principal,VAN-807,Entrega
1976,Centro,2025-07-02 16:55:00,Entrega,VAN-620,Confirmación
1977,Centro,2025-07-02 16:56:00,Confirmación,VAN-464,Confirmación
1978,Norte,2025-07-02 16:57:00,Cargar vehículo,VAN-656,Entrega
1979,Norte,2025-07-02 16:58:00,Confirmación,VAN-234,Entrega
1980,Norte,2025-07-02 16:59:00,Confirmación,VAN-591,Cargar vehículo
1981,Este,2025-07-02 17:00:00,Cargar vehículo,VAN-398,Cargar vehículo
1982,Centro,2025-07-02 17:01:00,Cargar vehículo,VAN-906,Recoger pedido
1983,Sur,2025-07-02 17:02:00,Entrega,VAN-613,Ruta principal
1984,Oeste,2025-07-02 17:03:00,Ruta principal,VAN-999,Cargar vehículo
1985,Centro,2025-07-02 17:04:00,Confirmación,VAN-487,Entrega
1986,Centro,2025-07-02 17:05:00,Confirmación,VAN-548,Entrega
1987,Oeste,2025-07-02 17:06:00,Cargar vehículo,VAN-632,Cargar vehículo
1988,Sur,2025-07-02 17:07:00,Recoger pedido,VAN-120,Recoger pedido
1989,Sur,2025-07-02 17:08:00,Confirmación,VAN-245,Entrega
1990,Centro,2025-07-02 17:09:00,Recoger pedido,VAN-760,Ruta principal
1991,Sur,2025-07-02 17:10:00,Confirmación,VAN-103,Recoger pedido
1992,Este,2025-07-02 17:11:00,Confirmación,VAN-546,Ruta principal
1993,Centro,2025-07-02 17:12:00,Recoger pedido,VAN-205,Confirmación
1994,Sur,2025-07-02 17:13:00,Recoger pedido,VAN-140,Cargar vehículo
1995,Sur,2025-07-02 17:14:00,Cargar vehículo,VAN-394,Entrega
1996,Este,2025-07-02 17:15:00,Entrega,VAN-709,Cargar vehículo
1997,Norte,2025-07-02 17:16:00,Confirmación,VAN-226,Confirmación
1998,Este,2025-07-02 17:17:00,Ruta principal,VAN-785,Entrega
1999,Norte,2025-07-02 17:18:00,Cargar vehículo,VAN-411,Ruta principal
2000,Este,2025-07-02 17:19:00,Cargar vehículo,VAN-990,Confirmación
2001,Este,2025-07-02 17:20:00,Cargar vehículo,VAN-728,Recoger pedido
2002,Centro,2025-07-02 17:21:00,Ruta principal,VAN-902,Recoger pedido
2003,Oeste,2025-07-02 17:22:00,Ruta principal,VAN-607,Entrega
2004,Sur,2025-07-02 17:23:00,Confirmación,VAN-936,Confirmación
2005,Este,2025-07-02 17:24:00,Recoger pedido,VAN-862,Cargar vehículo
2006,Norte,2025-07-02 17:25:00,Entrega,VAN-201,Entrega
2007,Sur,2025-07-02 17:26:00,Cargar vehículo,VAN-107,Cargar vehículo
2008,Norte,2025-07-02 17:27:00,Entrega,VAN-572,Entrega
2009,Oeste,2025-07-02 17:28:00,Recoger pedido,VAN-533,Ruta principal
2010,Norte,2025-07-02 17:29:00,Recoger pedido,VAN-851,Confirmación
2011,Norte,2025-07-02 17:30:00,Confirmación,VAN-866,Recoger pedido
2012,Oeste,2025-07-02 17:31:00,Cargar vehículo,VAN-347,Cargar vehículo
2013,Sur,2025-07-02 17:32:00,Recoger pedido,VAN-464,Confirmación
2014,Sur,2025-07-02 17:33:00,Cargar vehículo,VAN-963,Entrega
2015,Oeste,2025-07-02 17:34:00,Ruta principal,VAN-174,Entrega
2016,Oeste,2025-07-02 17:35:00,Recoger pedido,VAN-207,Cargar vehículo
2017,Centro,2025-07-02 17:36:00,Confirmación,VAN-701,Entrega
2018,Este,2025-07-02 17:37:00,Recoger pedido,VAN-245,Confirmación
2019,Sur,2025-07-02 17:38:00,Cargar vehículo,VAN-158,Entrega
2020,Este,2025-07-02 17:39:00,Confirmación,VAN-181,Cargar vehículo
2021,Oeste,2025-07-02 17:40:00,Recoger pedido,VAN-289,Cargar vehículo
2022,Norte,2025-07-02 17:41:00,Ruta principal,VAN-407,Confirmación
2023,Centro,2025-07-02 17:42:00,Cargar vehículo,VAN-821,Confirmación
2024,Oeste,2025-07-02 17:43:00,Cargar vehículo,VAN-991,Ruta principal
2025,Norte,2025-07-02 17:44:00,Ruta principal,VAN-105,Ruta principal
2026,Oeste,2025-07-02 17:45:00,Ruta principal,VAN-396,Confirmación
2027,Centro,2025-07-02 17:46:00,Ruta principal,VAN-705,Entrega
2028,Oeste,2025-07-02 17:47:00,Ruta principal,VAN-256,Cargar vehículo
2029,Oeste,2025-07-02 17:48:00,Recoger pedido,VAN-449,Ruta principal
2030,Norte,2025-07-02 17:49:00,Confirmación,VAN-474,Ruta principal
2031,Oeste,2025-07-02 17:50:00,Entrega,VAN-841,Cargar vehículo
2032,Este,2025-07-02 17:51:00,Confirmación,VAN-439,Cargar vehículo
2033,Norte,2025-07-02 17:52:00,Entrega,VAN-638,Cargar vehículo
2034,Este,2025-07-02 17:53:00,Cargar vehículo,VAN-260,Entrega
2035,Norte,2025-07-02 17:54:00,Entrega,VAN-338,Confirmación
2036,Oeste,2025-07-02 17:55:00,Ruta principal,VAN-101,Confirmación
2037,Centro,2025-07-02 17:56:00,Cargar vehículo,VAN-983,Entrega
2038,Centro,2025-07-02 17:57:00,Entrega,VAN-975,Confirmación
2039,Oeste,2025-07-02 17:58:00,Confirmación,VAN-100,Recoger pedido
2040,Centro,2025-07-02 17:59:00,Cargar vehículo,VAN-245,Confirmación
2041,Este,2025-07-02 18:00:00,Confirmación,VAN-480,Confirmación
2042,Este,2025-07-02 18:01:00,Ruta principal,VAN-424,Entrega
2043,Centro,2025-07-02 18:02:00,Cargar vehículo,VAN-384,Entrega
2044,Centro,2025-07-02 18:03:00,Entrega,VAN-501,Cargar vehículo
2045,Sur,2025-07-02 18:04:00,Recoger pedido,VAN-321,Entrega
2046,Oeste,2025-07-02 18:05:00,Confirmación,VAN-640,Recoger pedido
2047,Norte,2025-07-02 18:06:00,Recoger pedido,VAN-745,Cargar vehículo
2048,Centro,2025-07-02 18:07:00,Recoger pedido,VAN-854,Cargar vehículo
2049,Sur,2025-07-02 18:08:00,Cargar vehículo,VAN-344,Entrega
2050,Centro,2025-07-02 18:09:00,Ruta principal,VAN-834,Confirmación
2051,Norte,2025-07-02 18:10:00,Confirmación,VAN-817,Entrega
2052,Norte,2025-07-02 18:11:00,Cargar vehículo,VAN-134,Confirmación
2053,Sur,2025-07-02 18:12:00,Entrega,VAN-611,Confirmación
2054,Sur,2025-07-02 18:13:00,Ruta principal,VAN-303,Confirmación
2055,Norte,2025-07-02 18:14:00,Cargar vehículo,VAN-914,Recoger pedido
2056,Norte,2025-07-02 18:15:00,Recoger pedido,VAN-499,Recoger pedido
2057,Oeste,2025-07-02 18:16:00,Recoger pedido,VAN-273,Entrega
2058,Sur,2025-07-02 18:17:00,Recoger pedido,VAN-733,Cargar vehículo
2059,Este,2025-07-02 18:18:00,Ruta principal,VAN-732,Recoger pedido
2060,Centro,2025-07-02 18:19:00,Ruta principal,VAN-290,Recoger pedido
2061,Norte,2025-07-02 18:20:00,Confirmación,VAN-831,Confirmación
2062,Sur,2025-07-02 18:21:00,Confirmación,VAN-449,Ruta principal
2063,Norte,2025-07-02 18:22:00,Entrega,VAN-920,Cargar vehículo
2064,Norte,2025-07-02 18:23:00,Recoger pedido,VAN-174,Confirmación
2065,Oeste,2025-07-02 18:24:00,Cargar vehículo,VAN-236,Recoger pedido
2066,Sur,2025-07-02 18:25:00,Entrega,VAN-780,Entrega
2067,Norte,2025-07-02 18:26:00,Ruta principal,VAN-550,Entrega
2068,Oeste,2025-07-02 18:27:00,Confirmación,VAN-800,Recoger pedido
2069,Oeste,2025-07-02 18:28:00,Ruta principal,VAN-584,Confirmación
2070,Este,2025-07-02 18:29:00,Cargar vehículo,VAN-503,Entrega
2071,Norte,2025-07-02 18:30:00,Entrega,VAN-651,Confirmación
2072,Oeste,2025-07-02 18:31:00,Ruta principal,VAN-761,Recoger pedido
2073,Sur,2025-07-02 18:32:00,Entrega,VAN-295,Recoger pedido
2074,Norte,2025-07-02 18:33:00,Cargar vehículo,VAN-378,Cargar vehículo
2075,Norte,2025-07-02 18:34:00,Confirmación,VAN-452,Ruta principal
2076,Este,2025-07-02 18:35:00,Confirmación,VAN-772,Recoger pedido
2077,Norte,2025-07-02 18:36:00,Entrega,VAN-226,Ruta principal
2078,Sur,2025-07-02 18:37:00,Confirmación,VAN-388,Entrega
2079,Centro,2025-07-02 18:38:00,Cargar vehículo,VAN-390,Confirmación
2080,Centro,2025-07-02 18:39:00,Entrega,VAN-201,Ruta principal
2081,Este,2025-07-02 18:40:00,Cargar vehículo,VAN-779,Cargar vehículo
2082,Sur,2025-07-02 18:41:00,Recoger pedido,VAN-704,Recoger pedido
2083,Sur,2025-07-02 18:42:00,Recoger pedido,VAN-654,Entrega
2084,Oeste,2025-07-02 18:43:00,Ruta principal,VAN-783,Entrega
2085,Sur,2025-07-02 18:44:00,Entrega,VAN-681,Confirmación
2086,Este,2025-07-02 18:45:00,Cargar vehículo,VAN-206,Confirmación
2087,Oeste,2025-07-02 18:46:00,Recoger pedido,VAN-489,Confirmación
2088,Oeste,2025-07-02 18:47:00,Cargar vehículo,VAN-872,Entrega
2089,Sur,2025-07-02 18:48:00,Ruta principal,VAN-403,Cargar vehículo
2090,Oeste,2025-07-02 18:49:00,Entrega,VAN-568,Confirmación
2091,Norte,2025-07-02 18:50:00,Entrega,VAN-774,Recoger pedido
2092,Centro,2025-07-02 18:51:00,Confirmación,VAN-624,Entrega
2093,Oeste,2025-07-02 18:52:00,Ruta principal,VAN-689,Confirmación
2094,Norte,2025-07-02 18:53:00,Cargar vehículo,VAN-503,Entrega
2095,Sur,2025-07-02 18:54:00,Entrega,VAN-852,Cargar vehículo
2096,Oeste,2025-07-02 18:55:00,Cargar vehículo,VAN-569,Cargar vehículo
2097,Oeste,2025-07-02 18:56:00,Ruta principal,VAN-727,Cargar vehículo
2098,Este,2025-07-02 18:57:00,Entrega,VAN-532,Recoger pedido
2099,Centro,2025-07-02 18:58:00,Confirmación,VAN-388,Cargar vehículo
2100,Este,2025-07-02 18:59:00,Entrega,VAN-664,Cargar vehículo
2101,Sur,2025-07-02 19:00:00,Ruta principal,VAN-271,Ruta principal
2102,Este,2025-07-02 19:01:00,Recoger pedido,VAN-307,Recoger pedido
2103,Norte,2025-07-02 19:02:00,Recoger pedido,VAN-661,Ruta principal
2104,Centro,2025-07-02 19:03:00,Cargar vehículo,VAN-977,Confirmación
2105,Sur,2025-07-02 19:04:00,Confirmación,VAN-413,Confirmación
2106,Oeste,2025-07-02 19:05:00,Entrega,VAN-374,Entrega
2107,Este,2025-07-02 19:06:00,Ruta principal,VAN-848,Confirmación
2108,Sur,2025-07-02 19:07:00,Recoger pedido,VAN-872,Recoger pedido
2109,Sur,2025-07-02 19:08:00,Cargar vehículo,VAN-512,Entrega
2110,Centro,2025-07-02 19:09:00,Ruta principal,VAN-175,Ruta principal
2111,Este,2025-07-02 19:10:00,Confirmación,VAN-785,Entrega
2112,Norte,2025-07-02 19:11:00,Recoger pedido,VAN-758,Entrega
2113,Oeste,2025-07-02 19:12:00,Confirmación,VAN-906,Recoger pedido
2114,Sur,2025-07-02 19:13:00,Confirmación,VAN-515,Ruta principal
2115,Centro,2025-07-02 19:14:00,Confirmación,VAN-388,Confirmación
2116,Centro,2025-07-02 19:15:00,Cargar vehículo,VAN-965,Recoger pedido
2117,Centro,2025-07-02 19:16:00,Cargar vehículo,VAN-314,Recoger pedido
2118,Oeste,2025-07-02 19:17:00,Confirmación,VAN-985,Ruta principal
2119,Norte,2025-07-02 19:18:00,Recoger pedido,VAN-266,Cargar vehículo
2120,Centro,2025-07-02 19:19:00,Confirmación,VAN-636,Entrega
2121,Centro,2025-07-02 19:20:00,Confirmación,VAN-995,Recoger pedido
2122,Sur,2025-07-02 19:21:00,Ruta principal,VAN-906,Ruta principal
2123,Norte,2025-07-02 19:22:00,Confirmación,VAN-932,Entrega
2124,Oeste,2025-07-02 19:23:00,Entrega,VAN-422,Entrega
2125,Este,2025-07-02 19:24:00,Cargar vehículo,VAN-425,Ruta principal
2126,Norte,2025-07-02 19:25:00,Cargar vehículo,VAN-573,Cargar vehículo
2127,Sur,2025-07-02 19:26:00,Cargar vehículo,VAN-109,Recoger pedido
2128,Este,2025-07-02 19:27:00,Cargar vehículo,VAN-934,Entrega
2129,Norte,2025-07-02 19:28:00,Recoger pedido,VAN-404,Confirmación
2130,Sur,2025-07-02 19:29:00,Confirmación,VAN-987,Cargar vehículo
2131,Sur,2025-07-02 19:30:00,Recoger pedido,VAN-944,Cargar vehículo
2132,Este,2025-07-02 19:31:00,Confirmación,VAN-988,Ruta principal
2133,Oeste,2025-07-02 19:32:00,Cargar vehículo,VAN-674,Entrega
2134,Este,2025-07-02 19:33:00,Ruta principal,VAN-721,Cargar vehículo
2135,Centro,2025-07-02 19:34:00,Confirmación,VAN-664,Cargar vehículo
2136,Este,2025-07-02 19:35:00,Entrega,VAN-891,Entrega
2137,Norte,2025-07-02 19:36:00,Cargar vehículo,VAN-377,Recoger pedido
2138,Oeste,2025-07-02 19:37:00,Confirmación,VAN-484,Recoger pedido
2139,Oeste,2025-07-02 19:38:00,Recoger pedido,VAN-992,Confirmación
2140,Norte,2025-07-02 19:39:00,Cargar vehículo,VAN-788,Cargar vehículo
2141,Este,2025-07-02 19:40:00,Entrega,VAN-890,Entrega
2142,Norte,2025-07-02 19:41:00,Recoger pedido,VAN-119,Ruta principal
2143,Este,2025-07-02 19:42:00,Confirmación,VAN-357,Cargar vehículo
2144,Sur,2025-07-02 19:43:00,Cargar vehículo,VAN-294,Entrega
2145,Este,2025-07-02 19:44:00,Recoger pedido,VAN-609,Ruta principal
2146,Norte,2025-07-02 19:45:00,Confirmación,VAN-411,Ruta principal
2147,Norte,2025-07-02 19:46:00,Confirmación,VAN-629,Recoger pedido
2148,Oeste,2025-07-02 19:47:00,Confirmación,VAN-515,Recoger pedido
2149,Este,2025-07-02 19:48:00,Confirmación,VAN-822,Recoger pedido
2150,Centro,2025-07-02 19:49:00,Confirmación,VAN-365,Confirmación
2151,Este,2025-07-02 19:50:00,Ruta principal,VAN-309,Cargar vehículo
2152,Oeste,2025-07-02 19:51:00,Entrega,VAN-988,Recoger pedido
2153,Sur,2025-07-02 19:52:00,Cargar vehículo,VAN-354,Cargar vehículo
2154,Oeste,2025-07-02 19:53:00,Cargar vehículo,VAN-459,Cargar vehículo
2155,Centro,2025-07-02 19:54:00,Entrega,VAN-392,Recoger pedido
2156,Sur,2025-07-02 19:55:00,Entrega,VAN-946,Ruta principal
2157,Norte,2025-07-02 19:56:00,Recoger pedido,VAN-946,Confirmación
2158,Centro,2025-07-02 19:57:00,Recoger pedido,VAN-423,Cargar vehículo
2159,Sur,2025-07-02 19:58:00,Confirmación,VAN-808,Recoger pedido
2160,Centro,2025-07-02 19:59:00,Cargar vehículo,VAN-468,Entrega
2161,Centro,2025-07-02 20:00:00,Ruta principal,VAN-258,Entrega
2162,Norte,2025-07-02 20:01:00,Entrega,VAN-917,Confirmación
2163,Este,2025-07-02 20:02:00,Recoger pedido,VAN-834,Entrega
2164,Oeste,2025-07-02 20:03:00,Cargar vehículo,VAN-138,Confirmación
2165,Este,2025-07-02 20:04:00,Ruta principal,VAN-107,Ruta principal
2166,Sur,2025-07-02 20:05:00,Confirmación,VAN-362,Recoger pedido
2167,Norte,2025-07-02 20:06:00,Cargar vehículo,VAN-795,Ruta principal
2168,Centro,2025-07-02 20:07:00,Confirmación,VAN-400,Cargar vehículo
2169,Norte,2025-07-02 20:08:00,Recoger pedido,VAN-166,Entrega
2170,Centro,2025-07-02 20:09:00,Cargar vehículo,VAN-943,Cargar vehículo
2171,Oeste,2025-07-02 20:10:00,Entrega,VAN-237,Cargar vehículo
2172,Sur,2025-07-02 20:11:00,Confirmación,VAN-794,Ruta principal
2173,Oeste,2025-07-02 20:12:00,Cargar vehículo,VAN-978,Ruta principal
2174,Sur,2025-07-02 20:13:00,Cargar vehículo,VAN-966,Confirmación
2175,Centro,2025-07-02 20:14:00,Ruta principal,VAN-867,Ruta principal
2176,Este,2025-07-02 20:15:00,Cargar vehículo,VAN-905,Recoger pedido
2177,Oeste,2025-07-02 20:16:00,Entrega,VAN-317,Cargar vehículo
2178,Centro,2025-07-02 20:17:00,Confirmación,VAN-916,Recoger pedido
2179,Centro,2025-07-02 20:18:00,Cargar vehículo,VAN-820,Confirmación
2180,Centro,2025-07-02 20:19:00,Entrega,VAN-878,Cargar vehículo
2181,Oeste,2025-07-02 20:20:00,Entrega,VAN-266,Cargar vehículo
2182,Centro,2025-07-02 20:21:00,Ruta principal,VAN-464,Confirmación
2183,Este,2025-07-02 20:22:00,Cargar vehículo,VAN-816,Entrega
2184,Este,2025-07-02 20:23:00,Recoger pedido,VAN-918,Cargar vehículo
2185,Sur,2025-07-02 20:24:00,Entrega,VAN-787,Ruta principal
2186,Sur,2025-07-02 20:25:00,Confirmación,VAN-577,Confirmación
2187,Centro,2025-07-02 20:26:00,Confirmación,VAN-849,Ruta principal
2188,Centro,2025-07-02 20:27:00,Recoger pedido,VAN-784,Recoger pedido
2189,Norte,2025-07-02 20:28:00,Confirmación,VAN-953,Entrega
2190,Norte,2025-07-02 20:29:00,Ruta principal,VAN-547,Confirmación
2191,Centro,2025-07-02 20:30:00,Entrega,VAN-964,Ruta principal
2192,Centro,2025-07-02 20:31:00,Cargar vehículo,VAN-558,Cargar vehículo
2193,Este,2025-07-02 20:32:00,Confirmación,VAN-868,Cargar vehículo
2194,Oeste,2025-07-02 20:33:00,Confirmación,VAN-496,Cargar vehículo
2195,Este,2025-07-02 20:34:00,Cargar vehículo,VAN-479,Confirmación
2196,Centro,2025-07-02 20:35:00,Cargar vehículo,VAN-147,Recoger pedido
